tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source_x,text,expanded_urls,name,stage,rating,favorite_count,retweet_count,created_at,source_y,retweeted_status,url
822975315408461824,nan,nan,2017-01-22 01:12:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,https://twitter.com/dog_rates/status/822975315408461824/photo/1,Albus,,1.2,18504,3792,Sun Jan 22 01:12:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/NXORbtoMpr
822859134160621569,nan,nan,2017-01-21 17:31:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569/photo/1,Hobbes,,1.2,14139,2507,Sat Jan 21 17:31:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/b2odGgBYBP
822489057087389700,nan,nan,2017-01-20 17:00:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",Paisley,,1.3,19433,7064,Fri Jan 20 17:00:46 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/liJGwMp17E
822462944365645825,nan,nan,2017-01-20 15:17:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",Gabe,pupper,1.4,30546,16175,Fri Jan 20 15:17:01 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/q5ulLHbQ5h
821886076407029760,nan,nan,2017-01-19 01:04:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,Jimison,,1.3,12170,2583,Thu Jan 19 01:04:45 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/djMep7mGkV
821765923262631936,nan,nan,2017-01-18 17:07:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,Duchess,doggo,1.3,9030,1838,Wed Jan 18 17:07:18 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/maDNMETA52
821522889702862852,nan,nan,2017-01-18 01:01:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,Harlso,,1.3,8598,1948,Wed Jan 18 01:01:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/REgCuirOhe
821407182352777218,nan,nan,2017-01-17 17:21:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/video/1,Sundance,doggo,1.4,12618,4802,Tue Jan 17 17:21:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Xn5AQtiqzG
821149554670182400,nan,nan,2017-01-17 00:18:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,Luca,,1.2,9353,2222,Tue Jan 17 00:18:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r8DxA8DYJ2
821044531881721856,nan,nan,2017-01-16 17:20:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,Flash,,1.2,13579,2526,Mon Jan 16 17:20:45 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8whqFhaex4
820749716845686786,nan,nan,2017-01-15 21:49:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",Sunny,,1.3,33842,10950,Sun Jan 15 21:49:15 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/EMq8Ud6Ze1
819952236453363712,nan,nan,2017-01-13 17:00:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",Oliver,puppo,1.3,5710,1305,Fri Jan 13 17:00:21 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/3UFtdZEa0l
819711362133872643,nan,nan,2017-01-13 01:03:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",Howie,,1.1,14439,3466,Fri Jan 13 01:03:12 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/m5fYxrO3IU
819588359383371776,nan,nan,2017-01-12 16:54:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,Jazzy,,1.3,10265,2172,Thu Jan 12 16:54:26 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/52cItP0vIO
819347104292290561,nan,nan,2017-01-12 00:55:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",Anna,,1.2,7745,1333,Thu Jan 12 00:55:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YGAv4jBs5A
819227688460238848,nan,nan,2017-01-11 17:01:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,Finn,,1.2,24788,7376,Wed Jan 11 17:01:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ii5eNX5LJT
819006400881917954,nan,nan,2017-01-11 02:21:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",Sunny,doggo,1.4,48428,20871,Wed Jan 11 02:21:57 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YOC1fHFCSb
819004803107983360,nan,nan,2017-01-11 02:15:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",Bo,doggo,1.4,92713,40456,Wed Jan 11 02:15:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/AdPKrI8BZ1
818627210458333184,nan,nan,2017-01-10 01:15:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,Wafer,,1.3,23843,8230,Tue Jan 10 01:15:10 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/I7bkhxBxUG
818614493328580609,nan,nan,2017-01-10 00:24:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",Bear,,1.2,10595,2854,Tue Jan 10 00:24:38 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/FOF0hBDxP8
818536468981415936,nan,nan,2017-01-09 19:14:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,Tom,,1.1,11723,2742,Mon Jan 09 19:14:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/rAtJLcwXVk
818259473185828864,nan,nan,2017-01-09 00:53:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,Florence,,1.2,11848,2530,Mon Jan 09 00:53:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/rnkvT2kvib
818145370475810820,nan,nan,2017-01-08 17:20:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",Autumn,,1.1,13206,2876,Sun Jan 08 17:20:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JlPug12E5Z
817827839487737858,nan,nan,2017-01-07 20:18:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,Buddy,,1.3,55739,29998,Sat Jan 07 20:18:46 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/q2BgNIi3OA
817777686764523521,nan,nan,2017-01-07 16:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,Dido,doggopupper,1.3,11492,2949,Sat Jan 07 16:59:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/X67OOW0q2I
817536400337801217,nan,nan,2017-01-07 01:00:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",Eugene,,1.2,12673,3352,Sat Jan 07 01:00:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tFqQLwSBiH
817423860136083457,nan,nan,2017-01-06 17:33:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,Ken,,1.3,36796,16567,Fri Jan 06 17:33:29 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/btzf1zTDeQ
817415592588222464,nan,nan,2017-01-06 17:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",Strudel,,1.1,6045,1065,Fri Jan 06 17:00:38 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/dEyZso9D3z
817171292965273600,nan,nan,2017-01-06 00:49:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,Tebow,,1.3,9384,2223,Fri Jan 06 00:49:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/56uBP28eqw
817056546584727552,nan,nan,2017-01-05 17:13:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,Chloe,,1.1,9209,1826,Thu Jan 05 17:13:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r6SLVN2VUH
816816676327063552,nan,nan,2017-01-05 01:20:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,Timber,,1.2,10741,2254,Thu Jan 05 01:20:46 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/dVVavqpeF9
816697700272001025,nan,nan,2017-01-04 17:27:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",Binky,,1.2,10541,2441,Wed Jan 04 17:27:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/WFt82XLyEF
816450570814898180,nan,nan,2017-01-04 01:05:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",Moose,,1.3,32897,8986,Wed Jan 04 01:05:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/LIhmM7i70k
816336735214911488,nan,nan,2017-01-03 17:33:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,Dudley,,1.1,9248,2164,Tue Jan 03 17:33:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nuJxtmlLcY
816091915477250048,nan,nan,2017-01-03 01:20:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",Comet,,1.2,9603,2382,Tue Jan 03 01:20:49 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tlfuZ25IMi
815990720817401858,nan,nan,2017-01-02 18:38:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",Jack,,1.1,5378,1158,Mon Jan 02 18:38:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/bcVPkqufuu
815736392542261248,nan,nan,2017-01-02 01:48:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",Akumi,,1.1,10587,2508,Mon Jan 02 01:48:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/gd9UlLOCQ0
815639385530101762,nan,nan,2017-01-01 19:22:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,Titan,,1.2,8843,1822,Sun Jan 01 19:22:38 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/bLZuOh9sKy
814986499976527872,nan,nan,2016-12-31 00:08:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,Cooper,pupper,1.1,8222,1433,Sat Dec 31 00:08:17 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/01vpuRDXQ8
814638523311648768,nan,nan,2016-12-30 01:05:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",Olivia,,1.2,12144,3003,Fri Dec 30 01:05:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/0LdNjoiNbv
814530161257443328,nan,nan,2016-12-29 17:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,Alf,,1.2,9327,2056,Thu Dec 29 17:54:58 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/IOdgfnSE9G
814153002265309185,nan,nan,2016-12-28 16:56:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,Oshie,,1.2,30970,9634,Wed Dec 28 16:56:16 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/YIJo7X7K9J
813910438903693312,nan,nan,2016-12-28 00:52:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,Chubbs,doggo,1.1,9998,2088,Wed Dec 28 00:52:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/z1VRj1cYZf
813812741911748608,nan,nan,2016-12-27 18:24:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",Gary,,1.4,39126,15518,Tue Dec 27 18:24:12 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2LqNkbHRgt
813800681631023104,nan,nan,2016-12-27 17:36:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,Sky,,1.2,8986,1953,Tue Dec 27 17:36:16 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/OuaVvVkwJ1
813217897535406080,nan,nan,2016-12-26 03:00:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",Atlas,,1.3,20127,8080,Mon Dec 26 03:00:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/DVYIZOnO81
813172488309972993,nan,nan,2016-12-26 00:00:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,Eleanor,,1.2,10049,2119,Mon Dec 26 00:00:03 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/bxGwkJa2kE
813157409116065792,nan,nan,2016-12-25 23:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",Layla,,1.2,8350,2460,Sun Dec 25 23:00:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/hwhCbhCjnV
813112105746448384,nan,nan,2016-12-25 20:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,Toby,,1.2,11138,3057,Sun Dec 25 20:00:07 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/zfdaGZlweq
813096984823349248,nan,nan,2016-12-25 19:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,Rocky,doggo,1.1,11342,3999,Sun Dec 25 19:00:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/soNL00XWVu
813081950185472002,nan,nan,2016-12-25 18:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",Baron,,1.1,10640,3071,Sun Dec 25 18:00:17 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/PjulYEXTvg
813066809284972545,nan,nan,2016-12-25 17:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,Tyr,,1.2,8580,2155,Sun Dec 25 17:00:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/syuTXARdtN
813051746834595840,nan,nan,2016-12-25 16:00:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,Bauer,,1.3,22581,8127,Sun Dec 25 16:00:16 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/AIMF8ouzvl
812781120811126785,nan,nan,2016-12-24 22:04:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",Swagger,,1.0,8169,2116,Sat Dec 24 22:04:54 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/lXFM1l22bG
812709060537683968,nan,nan,2016-12-24 17:18:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,Brandi,,1.2,7133,1589,Sat Dec 24 17:18:34 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/AbBDuGZUpp
